publishedAt,authorDisplayName,textDisplay,likeCount,Type,char_count,textDisplay_clean,textDisplay_casefolding,textDisplay_stopword,textDisplay_token,textDisplay_stemming
2024-12-09 03:41:30+00:00,@oktavdian10,Abe tuh nyata yaa.. ya allah lucu banget ini bro abe dan bro ajjahe bersatu ðŸ˜Š,0,Non-Toxic,80,Abe tuh nyata yaa ya allah lucu banget ini bro abe dan bro ajjahe bersatu ,abe tuh nyata yaa ya allah lucu banget ini bro abe dan bro ajjahe bersatu ,abe tuh nyata yaa ya allah lucu banget bro abe bro ajjahe bersatu,"['abe', 'tuh', 'nyata', 'yaa', 'ya', 'allah', 'lucu', 'banget', 'bro', 'abe', 'bro', 'ajjahe', 'bersatu']","['abe', 'tuh', 'nyata', 'yaa', 'ya', 'allah', 'lucu', 'banget', 'bro', 'abe', 'bro', 'ajjahe', 'satu']"
2024-12-09 03:15:12+00:00,@efangainun5172,tambahin ritsuki pliss,1,Non-Toxic,22,tambahin ritsuki pliss,tambahin ritsuki pliss,tambahin ritsuki pliss,"['tambahin', 'ritsuki', 'pliss']","['tambahin', 'ritsuki', 'pliss']"
2024-12-09 02:47:03+00:00,@kiyasa21,"abe fokusnya bisa dibilang bagus ya, di panggil dikit udah nurut. gemes",0,Non-Toxic,71,abe fokusnya bisa dibilang bagus ya di panggil dikit udah nurut gemes,abe fokusnya bisa dibilang bagus ya di panggil dikit udah nurut gemes,abe fokusnya dibilang bagus ya panggil dikit udah nurut gemes,"['abe', 'fokusnya', 'dibilang', 'bagus', 'ya', 'panggil', 'dikit', 'udah', 'nurut', 'gemes']","['abe', 'fokus', 'bilang', 'bagus', 'ya', 'panggil', 'dikit', 'udah', 'nurut', 'gemes']"
2024-12-09 02:37:02+00:00,@srara1101,Bayi lucu tu abeeee,0,Non-Toxic,19,Bayi lucu tu abeeee,bayi lucu tu abeeee,bayi lucu tu abeeee,"['bayi', 'lucu', 'tu', 'abeeee']","['bayi', 'lucu', 'tu', 'abeeee']"
2024-12-09 02:17:42+00:00,@usfgh789-aAj,Abe bisa bikin bad mood jd good moodâ¤,0,Non-Toxic,39,Abe bisa bikin bad mood jd good mood,abe bisa bikin bad mood jd good mood,abe bikin bad mood jd good mood,"['abe', 'bikin', 'bad', 'mood', 'jd', 'good', 'mood']","['abe', 'bikin', 'bad', 'mood', 'jd', 'good', 'mood']"
2024-12-09 02:15:03+00:00,@sutomomoo3510,"Abe karakternya sopan dan gak sombong .ramah ,lincah,bisa adaptasi,gak jago kandang doangðŸ‘ðŸ»<br>Semoga gak berubah sampai dewasa ya anak pinter 3liter",0,Toxic,155,Abe karakternya sopan dan gak sombong ramah lincahbisa adaptasigak jago kandang doangbrSemoga gak berubah sampai dewasa ya anak pinter ,abe karakternya sopan dan gak sombong ramah lincahbisa adaptasigak jago kandang doangbrsemoga gak berubah sampai dewasa ya anak pinter ,abe karakternya sopan gak sombong ramah lincahbisa adaptasigak jago kandang doangbrsemoga gak berubah dewasa ya anak pinter,"['abe', 'karakternya', 'sopan', 'gak', 'sombong', 'ramah', 'lincahbisa', 'adaptasigak', 'jago', 'kandang', 'doangbrsemoga', 'gak', 'berubah', 'dewasa', 'ya', 'anak', 'pinter']","['abe', 'karakter', 'sopan', 'gak', 'sombong', 'ramah', 'lincahbisa', 'adaptasigak', 'jago', 'kandang', 'doangbrsemoga', 'gak', 'ubah', 'dewasa', 'ya', 'anak', 'pinter']"
2024-12-09 06:44:26+00:00,@Susiandriani592,Ow ini org nya,0,Non-Toxic,14,Ow ini org nya,ow ini org nya,ow org nya,"['ow', 'org', 'nya']","['ow', 'org', 'nya']"
2024-12-09 02:14:38+00:00,@Cuteeepie_66,"<a href=""https://www.youtube.com/watch?v=PSDbi4wQg8o&amp;t=703"">11:43</a> ðŸ˜‚abe kaget di tendang dino nya sama ajja<br><a href=""https://www.youtube.com/watch?v=PSDbi4wQg8o&amp;t=720"">12:00</a> abe menanggâ¤<br><a href=""https://www.youtube.com/watch?v=PSDbi4wQg8o&amp;t=727"">12:07</a> pinter bngt abe melampiaskan kemarahan ke ajja tpi lebih milih pkl dinooâ¤",0,Non-Toxic,362,  abe kaget di tendang dino nya sama ajjabra  abe menanggbra  pinter bngt abe melampiaskan kemarahan ke ajja tpi lebih milih pkl dinoo,  abe kaget di tendang dino nya sama ajjabra  abe menanggbra  pinter bngt abe melampiaskan kemarahan ke ajja tpi lebih milih pkl dinoo,abe kaget tendang dino nya ajjabra abe menanggbra pinter bngt abe melampiaskan kemarahan ajja tpi milih pkl dinoo,"['abe', 'kaget', 'tendang', 'dino', 'nya', 'ajjabra', 'abe', 'menanggbra', 'pinter', 'bngt', 'abe', 'melampiaskan', 'kemarahan', 'ajja', 'tpi', 'milih', 'pkl', 'dinoo']","['abe', 'kaget', 'tendang', 'dino', 'nya', 'ajjabra', 'abe', 'menanggbra', 'pinter', 'bngt', 'abe', 'lampias', 'marah', 'ajja', 'tpi', 'milih', 'pkl', 'dinoo']"
2024-12-09 01:45:26+00:00,@ricooxq,gasabar abe nonjok ajja ,5,Toxic,24,gasabar abe nonjok ajja ,gasabar abe nonjok ajja ,gasabar abe nonjok ajja,"['gasabar', 'abe', 'nonjok', 'ajja']","['gasabar', 'abe', 'nonjok', 'ajja']"
2024-12-09 01:29:56+00:00,@nadyprtwi2501,lu yang ditonjok bang,0,Toxic,21,lu yang ditonjok bang,lu yang ditonjok bang,lu ditonjok bang,"['lu', 'ditonjok', 'bang']","['lu', 'tonjok', 'bang']"
2024-12-09 01:20:22+00:00,@AnnisaDeny,komen org tolol,0,Toxic,15,komen org tolol,komen org tolol,komen org tolol,"['komen', 'org', 'tolol']","['komen', 'org', 'tolol']"
2024-12-09 01:20:03+00:00,@vitasanti9516,vlog bayi bayi ini lucu banget gemesinnnn,0,Non-Toxic,41,vlog bayi bayi ini lucu banget gemesinnnn,vlog bayi bayi ini lucu banget gemesinnnn,vlog bayi bayi lucu banget gemesinnnn,"['vlog', 'bayi', 'bayi', 'lucu', 'banget', 'gemesinnnn']","['vlog', 'bayi', 'bayi', 'lucu', 'banget', 'gemesinnnn']"
2024-12-09 01:15:34+00:00,@pajakacsm7380,Akhirnya.......................mereka betemu,0,Non-Toxic,44,Akhirnyamereka betemu,akhirnyamereka betemu,akhirnyamereka betemu,"['akhirnyamereka', 'betemu']","['akhirnyamereka', 'betemu']"
2024-12-09 01:01:39+00:00,@rosieysf9549,Lucu banget bocil2 kegemesan kuðŸ˜–ðŸ¤ðŸ¼,0,Non-Toxic,43,Lucu banget  kegemesan ku,lucu banget  kegemesan ku,lucu banget kegemesan ku,"['lucu', 'banget', 'kegemesan', 'ku']","['lucu', 'banget', 'kegemesan', 'ku']"
2024-12-09 00:22:00+00:00,@alroismustaqimofficial4544,"abee jgn mau ketemu lg sama aja, mending sm ritsuki",0,Toxic,51,abee jgn mau ketemu lg sama aja mending sm ritsuki,abee jgn mau ketemu lg sama aja mending sm ritsuki,abee jgn ketemu lg aja mending sm ritsuki,"['abee', 'jgn', 'ketemu', 'lg', 'aja', 'mending', 'sm', 'ritsuki']","['abee', 'jgn', 'ketemu', 'lg', 'aja', 'mending', 'sm', 'ritsuki']"
2024-12-09 00:00:37+00:00,@nenirizki9519,"Kmarin ktemu neng ritsuki melting ktmu aja aku deg deg,an ðŸ¤£ðŸ¤£",0,Non-Toxic,66,Kmarin ktemu neng ritsuki melting ktmu aja aku deg degan ,kmarin ktemu neng ritsuki melting ktmu aja aku deg degan ,kmarin ktemu neng ritsuki melting ktmu aja deg degan,"['kmarin', 'ktemu', 'neng', 'ritsuki', 'melting', 'ktmu', 'aja', 'deg', 'degan']","['kmarin', 'ktemu', 'neng', 'ritsuki', 'melting', 'ktmu', 'aja', 'deg', 'degan']"
2024-12-08 23:41:48+00:00,@gystiaraahyafajrin2411,pwisss undang fadil main sm duo bocil ini,0,Non-Toxic,41,pwisss undang fadil main sm duo bocil ini,pwisss undang fadil main sm duo bocil ini,pwisss undang fadil main sm duo bocil,"['pwisss', 'undang', 'fadil', 'main', 'sm', 'duo', 'bocil']","['pwisss', 'undang', 'fadil', 'main', 'sm', 'duo', 'bocil']"
2024-12-08 23:15:01+00:00,@shiorinneanime,Ke sini gara gara ada abe,0,Toxic,25,Ke sini gara gara ada abe,ke sini gara gara ada abe,gara gara abe,"['gara', 'gara', 'abe']","['gara', 'gara', 'abe']"
2024-12-08 23:08:32+00:00,@Wolfgangbreaux,Lucu bgt mami starstruck pas salaman sama mama gigi ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,0,Non-Toxic,68,Lucu bgt mami starstruck pas salaman sama mama gigi ,lucu bgt mami starstruck pas salaman sama mama gigi ,lucu bgt mami starstruck pas salaman mama gigi,"['lucu', 'bgt', 'mami', 'starstruck', 'pas', 'salaman', 'mama', 'gigi']","['lucu', 'bgt', 'mami', 'starstruck', 'pas', 'salam', 'mama', 'gigi']"
2024-12-08 21:46:51+00:00,@yunialromi4516,"Kelihatan abe ga ngerti mukulÂ², smpi cemas bgt wjh nya wkt dino di tendang.",1,Non-Toxic,76,Kelihatan abe ga ngerti mukul smpi cemas bgt wjh nya wkt dino di tendang,kelihatan abe ga ngerti mukul smpi cemas bgt wjh nya wkt dino di tendang,abe ga ngerti mukul smpi cemas bgt wjh nya wkt dino tendang,"['abe', 'ga', 'ngerti', 'mukul', 'smpi', 'cemas', 'bgt', 'wjh', 'nya', 'wkt', 'dino', 'tendang']","['abe', 'ga', 'ngerti', 'mukul', 'smpi', 'cemas', 'bgt', 'wjh', 'nya', 'wkt', 'dino', 'tendang']"
2024-12-08 20:47:43+00:00,@TauhidaIka,Kesini mo liat abe cekut ðŸ˜‚ðŸ˜‚,0,Toxic,33,Kesini mo liat abe cekut ,kesini mo liat abe cekut ,kesini mo liat abe cekut,"['kesini', 'mo', 'liat', 'abe', 'cekut']","['kesini', 'mo', 'liat', 'abe', 'cekut']"
2024-12-08 19:36:12+00:00,@panduwcksono,Lucu sekali mereka berdua,0,Non-Toxic,25,Lucu sekali mereka berdua,lucu sekali mereka berdua,lucu berdua,"['lucu', 'berdua']","['lucu', 'dua']"
2024-12-08 17:54:14+00:00,@Aslebewcihuy,aku engap banget nonton video ini.. kek capek bgt gaksi? sesek paham gaksiðŸ˜­ trs ajja kasar bgt ya sumpah beda bgt sm abe,0,Toxic,123,aku engap banget nonton video ini kek capek bgt gaksi sesek paham gaksi trs ajja kasar bgt ya sumpah beda bgt sm abe,aku engap banget nonton video ini kek capek bgt gaksi sesek paham gaksi trs ajja kasar bgt ya sumpah beda bgt sm abe,engap banget nonton video kek capek bgt gaksi sesek paham gaksi trs ajja kasar bgt ya sumpah beda bgt sm abe,"['engap', 'banget', 'nonton', 'video', 'kek', 'capek', 'bgt', 'gaksi', 'sesek', 'paham', 'gaksi', 'trs', 'ajja', 'kasar', 'bgt', 'ya', 'sumpah', 'beda', 'bgt', 'sm', 'abe']","['engap', 'banget', 'nonton', 'video', 'kek', 'capek', 'bgt', 'gaksi', 'sek', 'paham', 'gaksi', 'trs', 'ajja', 'kasar', 'bgt', 'ya', 'sumpah', 'beda', 'bgt', 'sm', 'abe']"
2024-12-08 18:22:16+00:00,@Susiandriani592,Warga pesbuk dan toktok nyampah disini org&quot; SDM rendah. klo gk suka skip aja nek gk usah di liat segala banding&quot; in . Kaya lu gk pernah punya anak kecil aja .. norak bgt fans nya abe.,3,Toxic,193,Warga pesbuk dan toktok nyampah disini orgquot SDM rendah klo gk suka skip aja nek gk usah di liat segala bandingquot in  Kaya lu gk pernah punya anak kecil aja  norak bgt fans nya abe,warga pesbuk dan toktok nyampah disini orgquot sdm rendah klo gk suka skip aja nek gk usah di liat segala bandingquot in  kaya lu gk pernah punya anak kecil aja  norak bgt fans nya abe,warga pesbuk toktok nyampah orgquot sdm rendah klo gk suka skip aja nek gk liat bandingquot in kaya lu gk anak aja norak bgt fans nya abe,"['warga', 'pesbuk', 'toktok', 'nyampah', 'orgquot', 'sdm', 'rendah', 'klo', 'gk', 'suka', 'skip', 'aja', 'nek', 'gk', 'liat', 'bandingquot', 'in', 'kaya', 'lu', 'gk', 'anak', 'aja', 'norak', 'bgt', 'fans', 'nya', 'abe']","['warga', 'pesbuk', 'toktok', 'nyampah', 'orgquot', 'sdm', 'rendah', 'klo', 'gk', 'suka', 'skip', 'aja', 'nek', 'gk', 'liat', 'bandingquot', 'in', 'kaya', 'lu', 'gk', 'anak', 'aja', 'norak', 'bgt', 'fans', 'nya', 'abe']"
2024-12-09 00:13:53+00:00,@Chatarinaay,"Lu sendiri yang cape mba ðŸ˜‚ yang lain mah enjoy aja paham aja masih 3 tahun, orang tuanya sama sama baik juga<br>Ga mungkin dong sekelas papa raffi sama mama gigi ngajarin anaknya hal yang gak bener, <br><br>bener aja lu mba jan berlebihan deh!!",1,Toxic,247,Lu sendiri yang cape mba  yang lain mah enjoy aja paham aja masih  tahun orang tuanya sama sama baik jugabrGa mungkin dong sekelas papa raffi sama mama gigi ngajarin anaknya hal yang gak bener brbrbener aja lu mba jan berlebihan deh,lu sendiri yang cape mba  yang lain mah enjoy aja paham aja masih  tahun orang tuanya sama sama baik jugabrga mungkin dong sekelas papa raffi sama mama gigi ngajarin anaknya hal yang gak bener brbrbener aja lu mba jan berlebihan deh,lu cape mba mah enjoy aja paham aja orang tuanya jugabrga sekelas papa raffi mama gigi ngajarin anaknya gak bener brbrbener aja lu mba jan deh,"['lu', 'cape', 'mba', 'mah', 'enjoy', 'aja', 'paham', 'aja', 'orang', 'tuanya', 'jugabrga', 'sekelas', 'papa', 'raffi', 'mama', 'gigi', 'ngajarin', 'anaknya', 'gak', 'bener', 'brbrbener', 'aja', 'lu', 'mba', 'jan', 'deh']","['lu', 'cape', 'mba', 'mah', 'enjoy', 'aja', 'paham', 'aja', 'orang', 'tua', 'jugabrga', 'kelas', 'papa', 'raffi', 'mama', 'gigi', 'ngajarin', 'anak', 'gak', 'bener', 'brbrbener', 'aja', 'lu', 'mba', 'jan', 'deh']"
2024-12-08 17:27:20+00:00,@claryzzaseftiana7350,"Sory tp disini aja ga sopan bgt pas nendang dino, gw tau dia msh kecil, tp perilakunya itu bikin org kaget (apalagi abe jg msh kecil)",0,Toxic,133,Sory tp disini aja ga sopan bgt pas nendang dino gw tau dia msh kecil tp perilakunya itu bikin org kaget apalagi abe jg msh kecil,sory tp disini aja ga sopan bgt pas nendang dino gw tau dia msh kecil tp perilakunya itu bikin org kaget apalagi abe jg msh kecil,sory tp aja ga sopan bgt pas nendang dino gw tau msh tp perilakunya bikin org kaget abe jg msh,"['sory', 'tp', 'aja', 'ga', 'sopan', 'bgt', 'pas', 'nendang', 'dino', 'gw', 'tau', 'msh', 'tp', 'perilakunya', 'bikin', 'org', 'kaget', 'abe', 'jg', 'msh']","['sory', 'tp', 'aja', 'ga', 'sopan', 'bgt', 'pas', 'nendang', 'dino', 'gw', 'tau', 'msh', 'tp', 'perilaku', 'bikin', 'org', 'kaget', 'abe', 'jg', 'msh']"
2024-12-08 17:33:51+00:00,@Susiandriani592,Abe masih kecil ?? Ya elah mereka sama&quot; anak <br> kecil kali nek. bukan nya lahir dulu an abe dari cipung . tahun nya sama 2021 Abe bulan juli cipung nov. gk usah hiperbola nek kaya lu gk pernah ngerasain punya anak kecil aja..,3,Toxic,232,Abe masih kecil  Ya elah mereka samaquot anak br kecil kali nek bukan nya lahir dulu an abe dari cipung  tahun nya sama  Abe bulan juli cipung nov gk usah hiperbola nek kaya lu gk pernah ngerasain punya anak kecil aja,abe masih kecil  ya elah mereka samaquot anak br kecil kali nek bukan nya lahir dulu an abe dari cipung  tahun nya sama  abe bulan juli cipung nov gk usah hiperbola nek kaya lu gk pernah ngerasain punya anak kecil aja,abe ya elah samaquot anak br kali nek nya lahir an abe cipung nya abe juli cipung nov gk hiperbola nek kaya lu gk ngerasain anak aja,"['abe', 'ya', 'elah', 'samaquot', 'anak', 'br', 'kali', 'nek', 'nya', 'lahir', 'an', 'abe', 'cipung', 'nya', 'abe', 'juli', 'cipung', 'nov', 'gk', 'hiperbola', 'nek', 'kaya', 'lu', 'gk', 'ngerasain', 'anak', 'aja']","['abe', 'ya', 'elah', 'samaquot', 'anak', 'br', 'kali', 'nek', 'nya', 'lahir', 'an', 'abe', 'cipung', 'nya', 'abe', 'juli', 'cipung', 'nov', 'gk', 'hiperbola', 'nek', 'kaya', 'lu', 'gk', 'ngerasain', 'anak', 'aja']"
2024-12-08 17:21:15+00:00,@okipamungkas9,"abe dlm hati: ""masi gua sabarin, bntr lg gua tonjok palanya""¤â¤",0,Toxic,65,abe dlm hati masi gua sabarin bntr lg gua tonjok palanya,abe dlm hati masi gua sabarin bntr lg gua tonjok palanya,abe dlm hati masi gua sabarin bntr lg gua tonjok palanya,"['abe', 'dlm', 'hati', 'masi', 'gua', 'sabarin', 'bntr', 'lg', 'gua', 'tonjok', 'palanya']","['abe', 'dlm', 'hati', 'mas', 'gua', 'sabarin', 'bntr', 'lg', 'gua', 'tonjok', 'pala']"
2024-12-08 16:41:51+00:00,@acakindo,Gemesgh keduanya,0,Non-Toxic,16,Gemesgh keduanya,gemesgh keduanya,gemesgh,['gemesgh'],['gemesgh']
2024-12-08 16:33:07+00:00,@kejumozarella5341,kurang lama nihh durasinya gemes bgt sama bayikk acabeee,0,Non-Toxic,56,kurang lama nihh durasinya gemes bgt sama bayikk acabeee,kurang lama nihh durasinya gemes bgt sama bayikk acabeee,nihh durasinya gemes bgt bayikk acabeee,"['nihh', 'durasinya', 'gemes', 'bgt', 'bayikk', 'acabeee']","['nihh', 'durasi', 'gemes', 'bgt', 'bayikk', 'acabeee']"
2024-12-08 16:13:52+00:00,@rezioktavianii7980,Abeeeeâ¤â¤â¤,0,Non-Toxic,15,Abeeee,abeeee,abeeee,['abeeee'],['abeeee']
2024-12-08 15:37:13+00:00,@TheFilleeey,Terlucu abe siiih ðŸ¥¹ðŸ¤ðŸ»,0,Toxic,30,Terlucu abe siiih ,terlucu abe siiih ,terlucu abe siiih,"['terlucu', 'abe', 'siiih']","['lucu', 'abe', 'siiih']"
2024-12-08 15:20:39+00:00,@IinIndi-x6c,Ko Ajja galaxy sama Abe ga boleh gitu harus temen jagan galay ajak Abe Ajja kasi tahu tangannya dipegang Jagan ga mau sama Abe Ajja udang Abe lagi dong KK gigi bilang ke Ajja ajak Abe ga boleh galay dong kasih tahu sama Abe Ajja udang Abe lagi dong Ajja Abe jalan Abe,0,Toxic,267,Ko Ajja galaxy sama Abe ga boleh gitu harus temen jagan galay ajak Abe Ajja kasi tahu tangannya dipegang Jagan ga mau sama Abe Ajja udang Abe lagi dong KK gigi bilang ke Ajja ajak Abe ga boleh galay dong kasih tahu sama Abe Ajja udang Abe lagi dong Ajja Abe jalan Abe,ko ajja galaxy sama abe ga boleh gitu harus temen jagan galay ajak abe ajja kasi tahu tangannya dipegang jagan ga mau sama abe ajja udang abe lagi dong kk gigi bilang ke ajja ajak abe ga boleh galay dong kasih tahu sama abe ajja udang abe lagi dong ajja abe jalan abe,ko ajja galaxy abe ga gitu temen jagan galay ajak abe ajja kasi tangannya dipegang jagan ga abe ajja udang abe kk gigi bilang ajja ajak abe ga galay kasih abe ajja udang abe ajja abe jalan abe,"['ko', 'ajja', 'galaxy', 'abe', 'ga', 'gitu', 'temen', 'jagan', 'galay', 'ajak', 'abe', 'ajja', 'kasi', 'tangannya', 'dipegang', 'jagan', 'ga', 'abe', 'ajja', 'udang', 'abe', 'kk', 'gigi', 'bilang', 'ajja', 'ajak', 'abe', 'ga', 'galay', 'kasih', 'abe', 'ajja', 'udang', 'abe', 'ajja', 'abe', 'jalan', 'abe']","['ko', 'ajja', 'galaxy', 'abe', 'ga', 'gitu', 'temen', 'jagan', 'galay', 'ajak', 'abe', 'ajja', 'kasi', 'tangan', 'pegang', 'jagan', 'ga', 'abe', 'ajja', 'udang', 'abe', 'kk', 'gigi', 'bilang', 'ajja', 'ajak', 'abe', 'ga', 'galay', 'kasih', 'abe', 'ajja', 'udang', 'abe', 'ajja', 'abe', 'jalan', 'abe']"
2024-12-08 15:00:32+00:00,@nurulafifah5232,Gemas cekali â¤,0,Non-Toxic,16,Gemas cekali ,gemas cekali ,gemas cekali,"['gemas', 'cekali']","['gemas', 'cekal']"
2024-12-08 14:50:48+00:00,@muhammadsyahid8006,di tunggu ritzuki ketemu rayyanza,1,Non-Toxic,33,di tunggu ritzuki ketemu rayyanza,di tunggu ritzuki ketemu rayyanza,tunggu ritzuki ketemu rayyanza,"['tunggu', 'ritzuki', 'ketemu', 'rayyanza']","['tunggu', 'ritzuki', 'ketemu', 'rayyanza']"
2024-12-09 01:14:25+00:00,@rosieysf9549,"Gak usah deh, mending ajja gak usah ketemu anak2 viral. Ngeri fans nya pada bully bocil, ajja kena serang mulu, tanpa ketemu mereka ajja sangat baik2 aja hidupnya.",0,Toxic,163,Gak usah deh mending ajja gak usah ketemu  viral Ngeri fans nya pada bully bocil ajja kena serang mulu tanpa ketemu mereka ajja sangat  aja hidupnya,gak usah deh mending ajja gak usah ketemu  viral ngeri fans nya pada bully bocil ajja kena serang mulu tanpa ketemu mereka ajja sangat  aja hidupnya,gak deh mending ajja gak ketemu viral ngeri fans nya bully bocil ajja kena serang mulu ketemu ajja aja hidupnya,"['gak', 'deh', 'mending', 'ajja', 'gak', 'ketemu', 'viral', 'ngeri', 'fans', 'nya', 'bully', 'bocil', 'ajja', 'kena', 'serang', 'mulu', 'ketemu', 'ajja', 'aja', 'hidupnya']","['gak', 'deh', 'mending', 'ajja', 'gak', 'ketemu', 'viral', 'ngeri', 'fans', 'nya', 'bully', 'bocil', 'ajja', 'kena', 'serang', 'mulu', 'ketemu', 'ajja', 'aja', 'hidup']"
2024-12-09 01:57:06+00:00,@Susiandriani592,Gk usah deh mending ajjae main solo aja. ngundang yg viral&quot; psti nanti ujung&quot; nya dia juga yg kena bully . kasian di toktok dia di bully di hujat habis&quot; an sama fans abe.. miris sekali pda bully anak kecil. Gk ngaruh juga colab&quot; ajjae juga udah punya nama punya power sendiri. mending main nya sama persepupuan dia aja sama besti nya marki .,0,Toxic,361,Gk usah deh mending ajjae main solo aja ngundang yg viralquot psti nanti ujungquot nya dia juga yg kena bully  kasian di toktok dia di bully di hujat habisquot an sama fans abe miris sekali pda bully anak kecil Gk ngaruh juga colabquot ajjae juga udah punya nama punya power sendiri mending main nya sama persepupuan dia aja sama besti nya marki ,gk usah deh mending ajjae main solo aja ngundang yg viralquot psti nanti ujungquot nya dia juga yg kena bully  kasian di toktok dia di bully di hujat habisquot an sama fans abe miris sekali pda bully anak kecil gk ngaruh juga colabquot ajjae juga udah punya nama punya power sendiri mending main nya sama persepupuan dia aja sama besti nya marki ,gk deh mending ajjae main solo aja ngundang yg viralquot psti ujungquot nya yg kena bully kasian toktok bully hujat habisquot an fans abe miris pda bully anak gk ngaruh colabquot ajjae udah nama power mending main nya persepupuan aja besti nya marki,"['gk', 'deh', 'mending', 'ajjae', 'main', 'solo', 'aja', 'ngundang', 'yg', 'viralquot', 'psti', 'ujungquot', 'nya', 'yg', 'kena', 'bully', 'kasian', 'toktok', 'bully', 'hujat', 'habisquot', 'an', 'fans', 'abe', 'miris', 'pda', 'bully', 'anak', 'gk', 'ngaruh', 'colabquot', 'ajjae', 'udah', 'nama', 'power', 'mending', 'main', 'nya', 'persepupuan', 'aja', 'besti', 'nya', 'marki']","['gk', 'deh', 'mending', 'ajjae', 'main', 'solo', 'aja', 'ngundang', 'yg', 'viralquot', 'psti', 'ujungquot', 'nya', 'yg', 'kena', 'bully', 'kasi', 'toktok', 'bully', 'hujat', 'habisquot', 'an', 'fans', 'abe', 'miris', 'pda', 'bully', 'anak', 'gk', 'ngaruh', 'colabquot', 'ajjae', 'udah', 'nama', 'power', 'mending', 'main', 'nya', 'sepupu', 'aja', 'besti', 'nya', 'mark']"
2024-12-08 14:47:50+00:00,@wulanariedamayanti5821,Lagi pagi lagiðŸ˜‚â¤â¤â¤,0,Non-Toxic,27,Lagi pagi lagi,lagi pagi lagi,pagi,['pagi'],['pagi']
2024-12-08 14:43:48+00:00,@putris4601,perbedaan sifat ajja dan abe,0,Toxic,28,perbedaan sifat ajja dan abe,perbedaan sifat ajja dan abe,perbedaan sifat ajja abe,"['perbedaan', 'sifat', 'ajja', 'abe']","['beda', 'sifat', 'ajja', 'abe']"
2024-12-08 14:43:28+00:00,@putris4601,sama ritsuki dong,0,Non-Toxic,17,sama ritsuki dong,sama ritsuki dong,ritsuki,['ritsuki'],['ritsuki']
2024-12-08 14:32:29+00:00,@ukhtyisnaniputri4659,Kasihan Abe ðŸ˜¢,1,Toxic,16,Kasihan Abe ,kasihan abe ,kasihan abe,"['kasihan', 'abe']","['kasihan', 'abe']"
2024-12-08 14:28:02+00:00,@andiniindrawati383,"Colab sama ritsukiiii, dia lagi di indoooooâ¤",3,Non-Toxic,46,Colab sama ritsukiiii dia lagi di indooooo,colab sama ritsukiiii dia lagi di indooooo,colab ritsukiiii indooooo,"['colab', 'ritsukiiii', 'indooooo']","['colab', 'ritsukiiii', 'indooooo']"
2024-12-09 00:15:45+00:00,@Chatarinaay,"ajja gasopan, gadiajarin orgtuanya",0,Toxic,34,ajja gasopan gadiajarin orgtuanya,ajja gasopan gadiajarin orgtuanya,ajja gasopan gadiajarin orgtuanya,"['ajja', 'gasopan', 'gadiajarin', 'orgtuanya']","['ajja', 'gasopan', 'gadiajarin', 'orgtuanya']"
2024-12-08 14:24:57+00:00,@tisyatisya-xu7fg,Aja ketemu ritsuki dong,1,Non-Toxic,23,Aja ketemu ritsuki dong,aja ketemu ritsuki dong,aja ketemu ritsuki,"['aja', 'ketemu', 'ritsuki']","['aja', 'ketemu', 'ritsuki']"
2024-12-08 14:21:43+00:00,@rutseilacarine7383,pertama kali nonton di channel ini karna ada abe,2,Toxic,48,pertama kali nonton di channel ini karna ada abe,pertama kali nonton di channel ini karna ada abe,kali nonton channel karna abe,"['kali', 'nonton', 'channel', 'karna', 'abe']","['kali', 'nonton', 'channel', 'karna', 'abe']"
2024-12-08 14:18:54+00:00,@wahidzamzamijakarta6488,Kok bapak Duta sekarang gemukan yaaa ðŸ˜‚ðŸ˜‚ðŸ˜‚,1,Non-Toxic,49,Kok bapak Duta sekarang gemukan yaaa ,kok bapak duta sekarang gemukan yaaa ,duta gemukan yaaa,"['duta', 'gemukan', 'yaaa']","['duta', 'gemuk', 'yaaa']"
